Date,Close,
26/01/2017,0.27229,-0.015%
27/01/2017,0.272331,0.015%
30/01/2017,0.272339,0.003%
31/01/2017,0.272346,0.003%
01/02/2017,0.272346,0.000%
02/02/2017,0.272264,-0.030%
03/02/2017,0.272324,0.022%
06/02/2017,0.272324,0.000%
07/02/2017,0.272324,0.000%
08/02/2017,0.272339,0.006%
09/02/2017,0.272346,0.003%
10/02/2017,0.272324,-0.008%
13/02/2017,0.272339,0.006%
14/02/2017,0.272331,-0.003%
15/02/2017,0.272331,0.000%
16/02/2017,0.272346,0.006%
17/02/2017,0.272339,-0.003%
20/02/2017,0.272339,0.000%
21/02/2017,0.272331,-0.003%
22/02/2017,0.272346,0.006%
23/02/2017,0.272353,0.003%
24/02/2017,0.272353,0.000%
27/02/2017,0.272368,0.006%
28/02/2017,0.272361,-0.003%
01/03/2017,0.272361,0.000%
02/03/2017,0.272361,0.000%
03/03/2017,0.272301,-0.022%
06/03/2017,0.272346,0.017%
07/03/2017,0.272353,0.003%
08/03/2017,0.272339,-0.005%
09/03/2017,0.272339,0.000%
10/03/2017,0.272331,-0.003%
13/03/2017,0.272331,0.000%
14/03/2017,0.272331,0.000%
15/03/2017,0.272331,0.000%
16/03/2017,0.272346,0.006%
17/03/2017,0.272331,-0.006%
20/03/2017,0.272331,0.000%
21/03/2017,0.272331,0.000%
22/03/2017,0.272339,0.003%
23/03/2017,0.272339,0.000%
24/03/2017,0.272339,0.000%
27/03/2017,0.272339,0.000%
28/03/2017,0.272339,0.000%
29/03/2017,0.272331,-0.003%
30/03/2017,0.272331,0.000%
31/03/2017,0.272339,0.003%
03/04/2017,0.272331,-0.003%
04/04/2017,0.272339,0.003%
05/04/2017,0.272324,-0.006%
06/04/2017,0.272339,0.006%
07/04/2017,0.272272,-0.025%
10/04/2017,0.272331,0.022%
11/04/2017,0.272331,0.000%
12/04/2017,0.272324,-0.003%
13/04/2017,0.272272,-0.019%
14/04/2017,0.272339,0.025%
17/04/2017,0.272339,0.000%
18/04/2017,0.272264,-0.028%
19/04/2017,0.272324,0.022%
20/04/2017,0.272324,0.000%
21/04/2017,0.272324,0.000%
24/04/2017,0.272324,0.000%
25/04/2017,0.272331,0.003%
26/04/2017,0.272331,0.000%
27/04/2017,0.272324,-0.003%
28/04/2017,0.272324,0.000%
01/05/2017,0.272324,0.000%
02/05/2017,0.272324,0.000%
03/05/2017,0.272339,0.006%
04/05/2017,0.272339,0.000%
05/05/2017,0.272346,0.003%
08/05/2017,0.272353,0.003%
09/05/2017,0.272331,-0.008%
10/05/2017,0.272339,0.003%
11/05/2017,0.272339,0.000%
12/05/2017,0.272339,0.000%
15/05/2017,0.272339,0.000%
16/05/2017,0.272339,0.000%
17/05/2017,0.272339,0.000%
18/05/2017,0.272331,-0.003%
19/05/2017,0.272324,-0.003%
22/05/2017,0.272331,0.003%
23/05/2017,0.272324,-0.003%
24/05/2017,0.272324,0.000%
25/05/2017,0.272339,0.006%
26/05/2017,0.272331,-0.003%
29/05/2017,0.272331,0.000%
30/05/2017,0.272324,-0.003%
31/05/2017,0.272339,0.006%
01/06/2017,0.272339,0.000%
02/06/2017,0.272339,0.000%
05/06/2017,0.272339,0.000%
06/06/2017,0.272324,-0.006%
07/06/2017,0.272324,0.000%
08/06/2017,0.272331,0.003%
09/06/2017,0.272331,0.000%
12/06/2017,0.272324,-0.003%
13/06/2017,0.272324,0.000%
14/06/2017,0.272331,0.003%
15/06/2017,0.272331,0.000%
16/06/2017,0.272339,0.003%
19/06/2017,0.272331,-0.003%
20/06/2017,0.272331,0.000%
21/06/2017,0.272331,0.000%
22/06/2017,0.272331,0.000%
23/06/2017,0.272331,0.000%
26/06/2017,0.272331,0.000%
27/06/2017,0.272331,0.000%
28/06/2017,0.272324,-0.003%
29/06/2017,0.272339,0.006%
30/06/2017,0.272331,-0.003%
03/07/2017,0.272339,0.003%
04/07/2017,0.272331,-0.003%
05/07/2017,0.272324,-0.003%
06/07/2017,0.272331,0.003%
07/07/2017,0.272264,-0.025%
10/07/2017,0.272324,0.022%
11/07/2017,0.272324,0.000%
12/07/2017,0.272331,0.003%
13/07/2017,0.272331,0.000%
14/07/2017,0.272331,0.000%
17/07/2017,0.272339,0.003%
18/07/2017,0.272339,0.000%
19/07/2017,0.272331,-0.003%
20/07/2017,0.272331,0.000%
21/07/2017,0.272331,0.000%
24/07/2017,0.272331,0.000%
25/07/2017,0.272331,0.000%
26/07/2017,0.272324,-0.003%
27/07/2017,0.272331,0.003%
28/07/2017,0.272324,-0.003%
31/07/2017,0.272324,0.000%
01/08/2017,0.272324,0.000%
02/08/2017,0.272346,0.008%
03/08/2017,0.272324,-0.008%
04/08/2017,0.272339,0.006%
07/08/2017,0.272324,-0.006%
08/08/2017,0.272324,0.000%
09/08/2017,0.272324,0.000%
10/08/2017,0.272324,0.000%
11/08/2017,0.272331,0.003%
14/08/2017,0.272324,-0.003%
15/08/2017,0.272324,0.000%
16/08/2017,0.272324,0.000%
17/08/2017,0.272324,0.000%
18/08/2017,0.272331,0.003%
21/08/2017,0.272324,-0.003%
22/08/2017,0.272324,0.000%
23/08/2017,0.272324,0.000%
24/08/2017,0.272324,0.000%
25/08/2017,0.272324,0.000%
28/08/2017,0.272324,0.000%
29/08/2017,0.272339,0.006%
30/08/2017,0.272324,-0.006%
31/08/2017,0.272339,0.006%
01/09/2017,0.272331,-0.003%
04/09/2017,0.272324,-0.003%
05/09/2017,0.272324,0.000%
06/09/2017,0.272324,0.000%
07/09/2017,0.272331,0.003%
08/09/2017,0.272331,0.000%
11/09/2017,0.272331,0.000%
12/09/2017,0.27228,-0.019%
13/09/2017,0.272331,0.019%
14/09/2017,0.272331,0.000%
15/09/2017,0.272331,0.000%
18/09/2017,0.272324,-0.003%
19/09/2017,0.272331,0.003%
20/09/2017,0.272324,-0.003%
21/09/2017,0.272324,0.000%
22/09/2017,0.272324,0.000%
25/09/2017,0.272287,-0.014%
26/09/2017,0.272346,0.022%
27/09/2017,0.272324,-0.008%
28/09/2017,0.272324,0.000%
29/09/2017,0.272361,0.014%
02/10/2017,0.272324,-0.014%
03/10/2017,0.272324,0.000%
04/10/2017,0.272339,0.006%
05/10/2017,0.272339,0.000%
06/10/2017,0.272339,0.000%
09/10/2017,0.272324,-0.006%
10/10/2017,0.272324,0.000%
11/10/2017,0.272316,-0.003%
12/10/2017,0.272339,0.008%
13/10/2017,0.272324,-0.006%
16/10/2017,0.272324,0.000%
17/10/2017,0.272331,0.003%
18/10/2017,0.272324,-0.003%
19/10/2017,0.272324,0.000%
20/10/2017,0.272339,0.006%
23/10/2017,0.272324,-0.006%
24/10/2017,0.272324,0.000%
25/10/2017,0.272331,0.003%
26/10/2017,0.272324,-0.003%
27/10/2017,0.272346,0.008%
30/10/2017,0.272324,-0.008%
31/10/2017,0.272346,0.008%
01/11/2017,0.272339,-0.003%
02/11/2017,0.272339,0.000%
03/11/2017,0.272346,0.003%
06/11/2017,0.272331,-0.006%
07/11/2017,0.272324,-0.003%
08/11/2017,0.272331,0.003%
09/11/2017,0.272331,0.000%
10/11/2017,0.272331,0.000%
13/11/2017,0.272324,-0.003%
14/11/2017,0.272353,0.011%
15/11/2017,0.272324,-0.011%
16/11/2017,0.272324,0.000%
17/11/2017,0.272331,0.003%
20/11/2017,0.272339,0.003%
21/11/2017,0.272346,0.003%
22/11/2017,0.272339,-0.003%
23/11/2017,0.272324,-0.006%
24/11/2017,0.272361,0.014%
27/11/2017,0.272339,-0.008%
28/11/2017,0.272346,0.003%
29/11/2017,0.272264,-0.030%
30/11/2017,0.272346,0.030%
01/12/2017,0.272324,-0.008%
04/12/2017,0.272324,0.000%
05/12/2017,0.272339,0.006%
06/12/2017,0.272339,0.000%
07/12/2017,0.272339,0.000%
08/12/2017,0.272324,-0.006%
11/12/2017,0.272324,0.000%
12/12/2017,0.272353,0.011%
13/12/2017,0.272324,-0.011%
14/12/2017,0.272324,0.000%
15/12/2017,0.272339,0.006%
18/12/2017,0.272339,0.000%
19/12/2017,0.272339,0.000%
20/12/2017,0.272353,0.005%
21/12/2017,0.272376,0.008%
22/12/2017,0.272361,-0.006%
25/12/2017,0.272361,0.000%
26/12/2017,0.272368,0.003%
27/12/2017,0.272324,-0.016%
28/12/2017,0.272324,0.000%
29/12/2017,0.272346,0.008%
01/01/2018,0.272346,0.000%
02/01/2018,0.272316,-0.011%
03/01/2018,0.272272,-0.016%
04/01/2018,0.272324,0.019%
05/01/2018,0.272331,0.003%
08/01/2018,0.272331,0.000%
09/01/2018,0.272324,-0.003%
10/01/2018,0.272324,0.000%
11/01/2018,0.272331,0.003%
12/01/2018,0.272331,0.000%
15/01/2018,0.272324,-0.003%
16/01/2018,0.272324,0.000%
17/01/2018,0.272339,0.006%
18/01/2018,0.272324,-0.006%
19/01/2018,0.272324,0.000%
22/01/2018,0.272324,0.000%
23/01/2018,0.272324,0.000%
24/01/2018,0.272324,0.000%
25/01/2018,0.272346,0.008%
26/01/2018,0.272264,-0.030%
29/01/2018,0.272339,0.028%
30/01/2018,0.272346,0.003%
31/01/2018,0.272324,-0.008%
01/02/2018,0.272324,0.000%
02/02/2018,0.272331,0.003%
05/02/2018,0.272324,-0.003%
06/02/2018,0.272324,0.000%
07/02/2018,0.272324,0.000%
08/02/2018,0.272324,0.000%
09/02/2018,0.272331,0.003%
12/02/2018,0.272324,-0.003%
13/02/2018,0.272324,0.000%
14/02/2018,0.272324,0.000%
15/02/2018,0.272324,0.000%
16/02/2018,0.272264,-0.022%
19/02/2018,0.272324,0.022%
20/02/2018,0.272324,0.000%
21/02/2018,0.272339,0.006%
22/02/2018,0.272324,-0.006%
23/02/2018,0.272324,0.000%
26/02/2018,0.272324,0.000%
27/02/2018,0.272324,0.000%
28/02/2018,0.272324,0.000%
01/03/2018,0.272324,0.000%
02/03/2018,0.272331,0.003%
05/03/2018,0.272324,-0.003%
06/03/2018,0.272324,0.000%
07/03/2018,0.272324,0.000%
08/03/2018,0.272339,0.006%
09/03/2018,0.272264,-0.028%
12/03/2018,0.272324,0.022%
13/03/2018,0.272324,0.000%
14/03/2018,0.272331,0.003%
15/03/2018,0.272324,-0.003%
16/03/2018,0.272331,0.003%
19/03/2018,0.272331,0.000%
20/03/2018,0.272324,-0.003%
21/03/2018,0.272324,0.000%
22/03/2018,0.272324,0.000%
23/03/2018,0.272324,0.000%
26/03/2018,0.272324,0.000%
27/03/2018,0.272324,0.000%
28/03/2018,0.272339,0.006%
29/03/2018,0.272331,-0.003%
30/03/2018,0.272272,-0.022%
02/04/2018,0.272264,-0.003%
03/04/2018,0.272324,0.022%
04/04/2018,0.272324,0.000%
05/04/2018,0.272324,0.000%
06/04/2018,0.272324,0.000%
09/04/2018,0.272286,-0.014%
10/04/2018,0.272324,0.014%
11/04/2018,0.272324,0.000%
12/04/2018,0.272324,0.000%
13/04/2018,0.272324,0.000%
16/04/2018,0.272286,-0.014%
17/04/2018,0.272324,0.014%
18/04/2018,0.272324,0.000%
19/04/2018,0.272324,0.000%
20/04/2018,0.272324,0.000%
23/04/2018,0.272287,-0.014%
24/04/2018,0.272324,0.014%
25/04/2018,0.272324,0.000%
26/04/2018,0.272316,-0.003%
27/04/2018,0.272316,0.000%
30/04/2018,0.272286,-0.011%
01/05/2018,0.272287,0.000%
02/05/2018,0.272264,-0.008%
03/05/2018,0.272316,0.019%
04/05/2018,0.272331,0.006%
07/05/2018,0.272287,-0.016%
08/05/2018,0.272316,0.011%
09/05/2018,0.272316,0.000%
10/05/2018,0.272316,0.000%
11/05/2018,0.272316,0.000%
14/05/2018,0.272287,-0.011%
15/05/2018,0.272331,0.016%
16/05/2018,0.272324,-0.003%
17/05/2018,0.272316,-0.003%
18/05/2018,0.272316,0.000%
21/05/2018,0.272287,-0.011%
22/05/2018,0.272324,0.014%
23/05/2018,0.272316,-0.003%
24/05/2018,0.272324,0.003%
25/05/2018,0.272316,-0.003%
28/05/2018,0.272285,-0.011%
29/05/2018,0.272316,0.011%
30/05/2018,0.272316,0.000%
31/05/2018,0.272316,0.000%
01/06/2018,0.272316,0.000%
04/06/2018,0.272291,-0.009%
05/06/2018,0.272316,0.009%
06/06/2018,0.272316,0.000%
07/06/2018,0.272316,0.000%
08/06/2018,0.272316,0.000%
11/06/2018,0.27229,-0.010%
12/06/2018,0.272316,0.010%
13/06/2018,0.272316,0.000%
14/06/2018,0.272316,0.000%
15/06/2018,0.272316,0.000%
18/06/2018,0.272286,-0.011%
19/06/2018,0.272316,0.011%
20/06/2018,0.272316,0.000%
21/06/2018,0.272316,0.000%
22/06/2018,0.272316,0.000%
25/06/2018,0.272277,-0.014%
26/06/2018,0.272316,0.014%
27/06/2018,0.272316,0.000%
28/06/2018,0.272316,0.000%
29/06/2018,0.272316,0.000%
02/07/2018,0.272282,-0.012%
03/07/2018,0.272316,0.012%
04/07/2018,0.272316,0.000%
05/07/2018,0.272316,0.000%
06/07/2018,0.272316,0.000%
09/07/2018,0.272284,-0.012%
10/07/2018,0.272316,0.012%
11/07/2018,0.272324,0.003%
12/07/2018,0.272316,-0.003%
13/07/2018,0.272316,0.000%
16/07/2018,0.272284,-0.012%
17/07/2018,0.272316,0.012%
18/07/2018,0.272316,0.000%
19/07/2018,0.272316,0.000%
20/07/2018,0.272316,0.000%
23/07/2018,0.272284,-0.012%
24/07/2018,0.272284,0.000%
25/07/2018,0.272316,0.012%
26/07/2018,0.272316,0.000%
27/07/2018,0.272316,0.000%
30/07/2018,0.272284,-0.012%
31/07/2018,0.272316,0.012%
01/08/2018,0.272316,0.000%
02/08/2018,0.272316,0.000%
03/08/2018,0.272316,0.000%
06/08/2018,0.272282,-0.012%
07/08/2018,0.272316,0.012%
08/08/2018,0.272316,0.000%
09/08/2018,0.272316,0.000%
10/08/2018,0.272316,0.000%
13/08/2018,0.272282,-0.012%
14/08/2018,0.272316,0.012%
15/08/2018,0.272316,0.000%
16/08/2018,0.272316,0.000%
17/08/2018,0.272316,0.000%
20/08/2018,0.27229,-0.010%
21/08/2018,0.272316,0.010%
22/08/2018,0.272316,0.000%
23/08/2018,0.272316,0.000%
24/08/2018,0.272316,0.000%
27/08/2018,0.272285,-0.011%
28/08/2018,0.272316,0.011%
29/08/2018,0.272316,0.000%
30/08/2018,0.272316,0.000%
31/08/2018,0.272316,0.000%
03/09/2018,0.272286,-0.011%
04/09/2018,0.272316,0.011%
05/09/2018,0.272316,0.000%
06/09/2018,0.272316,0.000%
07/09/2018,0.272316,0.000%
10/09/2018,0.272282,-0.012%
11/09/2018,0.272316,0.012%
12/09/2018,0.272316,0.000%
13/09/2018,0.272316,0.000%
14/09/2018,0.272316,0.000%
17/09/2018,0.272283,-0.012%
18/09/2018,0.272316,0.012%
19/09/2018,0.272316,0.000%
20/09/2018,0.272316,0.000%
21/09/2018,0.272316,0.000%
24/09/2018,0.272289,-0.010%
25/09/2018,0.272316,0.010%
26/09/2018,0.272316,0.000%
27/09/2018,0.272316,0.000%
28/09/2018,0.272324,0.003%
01/10/2018,0.272284,-0.015%
02/10/2018,0.272316,0.012%
03/10/2018,0.272316,0.000%
04/10/2018,0.272316,0.000%
05/10/2018,0.272316,0.000%
08/10/2018,0.272284,-0.012%
09/10/2018,0.272316,0.012%
10/10/2018,0.272316,0.000%
11/10/2018,0.272316,0.000%
12/10/2018,0.272316,0.000%
15/10/2018,0.272286,-0.011%
16/10/2018,0.272316,0.011%
17/10/2018,0.272316,0.000%
18/10/2018,0.272324,0.003%
19/10/2018,0.272339,0.006%
22/10/2018,0.272286,-0.019%
23/10/2018,0.272316,0.011%
24/10/2018,0.272316,0.000%
25/10/2018,0.272316,0.000%
26/10/2018,0.272316,0.000%
29/10/2018,0.272316,0.000%
30/10/2018,0.272316,0.000%
31/10/2018,0.272324,0.003%
01/11/2018,0.272316,-0.003%
02/11/2018,0.272316,0.000%
05/11/2018,0.272285,-0.011%
06/11/2018,0.272316,0.011%
07/11/2018,0.272316,0.000%
08/11/2018,0.272316,0.000%
09/11/2018,0.272316,0.000%
12/11/2018,0.272248,-0.025%
13/11/2018,0.272316,0.025%
14/11/2018,0.272316,0.000%
15/11/2018,0.272324,0.003%
16/11/2018,0.272316,-0.003%
19/11/2018,0.272286,-0.011%
20/11/2018,0.272324,0.014%
21/11/2018,0.272316,-0.003%
22/11/2018,0.272316,0.000%
23/11/2018,0.272316,0.000%
26/11/2018,0.272287,-0.011%
27/11/2018,0.272316,0.011%
28/11/2018,0.272324,0.003%
29/11/2018,0.272316,-0.003%
30/11/2018,0.272316,0.000%
03/12/2018,0.272284,-0.012%
04/12/2018,0.272316,0.012%
05/12/2018,0.272316,0.000%
06/12/2018,0.272324,0.003%
07/12/2018,0.272324,0.000%
10/12/2018,0.272284,-0.015%
11/12/2018,0.272316,0.012%
12/12/2018,0.272316,0.000%
13/12/2018,0.272316,0.000%
14/12/2018,0.272316,0.000%
17/12/2018,0.272281,-0.013%
18/12/2018,0.272316,0.013%
19/12/2018,0.272316,0.000%
20/12/2018,0.272316,0.000%
21/12/2018,0.272316,0.000%
24/12/2018,0.272292,-0.009%
25/12/2018,0.272294,0.001%
26/12/2018,0.272279,-0.006%
27/12/2018,0.272264,-0.006%
28/12/2018,0.272316,0.019%
31/12/2018,0.272301,-0.006%
01/01/2019,0.272287,-0.005%
02/01/2019,0.272279,-0.003%
03/01/2019,0.272316,0.014%
04/01/2019,0.272316,0.000%
07/01/2019,0.272287,-0.011%
08/01/2019,0.272316,0.011%
09/01/2019,0.272316,0.000%
10/01/2019,0.272316,0.000%
11/01/2019,0.272316,0.000%
14/01/2019,0.272284,-0.012%
15/01/2019,0.272316,0.012%
16/01/2019,0.272316,0.000%
17/01/2019,0.272316,0.000%
18/01/2019,0.272316,0.000%
21/01/2019,0.272283,-0.012%
22/01/2019,0.272316,0.012%
23/01/2019,0.272316,0.000%
24/01/2019,0.272316,0.000%
25/01/2019,0.272316,0.000%
28/01/2019,0.272281,-0.013%
29/01/2019,0.272316,0.013%
30/01/2019,0.272316,0.000%
31/01/2019,0.272316,0.000%
01/02/2019,0.272316,0.000%
04/02/2019,0.272287,-0.011%
05/02/2019,0.272316,0.011%
06/02/2019,0.272272,-0.016%
07/02/2019,0.272316,0.016%
08/02/2019,0.272316,0.000%
11/02/2019,0.272288,-0.010%
12/02/2019,0.272316,0.010%
13/02/2019,0.272324,0.003%
14/02/2019,0.272316,-0.003%
15/02/2019,0.272324,0.003%
18/02/2019,0.272284,-0.015%
19/02/2019,0.272316,0.012%
20/02/2019,0.272316,0.000%
21/02/2019,0.272316,0.000%
22/02/2019,0.272316,0.000%
25/02/2019,0.272284,-0.012%
26/02/2019,0.272264,-0.007%
27/02/2019,0.272316,0.019%
28/02/2019,0.272316,0.000%
01/03/2019,0.272316,0.000%
04/03/2019,0.272284,-0.012%
05/03/2019,0.272316,0.012%
06/03/2019,0.272316,0.000%
07/03/2019,0.272316,0.000%
08/03/2019,0.272316,0.000%
11/03/2019,0.272283,-0.012%
12/03/2019,0.272316,0.012%
13/03/2019,0.272316,0.000%
14/03/2019,0.272316,0.000%
15/03/2019,0.272316,0.000%
18/03/2019,0.272282,-0.012%
19/03/2019,0.272316,0.012%
20/03/2019,0.272316,0.000%
21/03/2019,0.272316,0.000%
22/03/2019,0.272316,0.000%
25/03/2019,0.272284,-0.012%
26/03/2019,0.272316,0.012%
27/03/2019,0.272272,-0.016%
28/03/2019,0.272324,0.019%
29/03/2019,0.272316,-0.003%
01/04/2019,0.272299,-0.006%
02/04/2019,0.272316,0.006%
03/04/2019,0.272316,0.000%
04/04/2019,0.272316,0.000%
05/04/2019,0.272279,-0.014%
08/04/2019,0.27228,0.000%
09/04/2019,0.272279,0.000%
10/04/2019,0.272316,0.014%
11/04/2019,0.272316,0.000%
12/04/2019,0.272316,0.000%
15/04/2019,0.272281,-0.013%
16/04/2019,0.272316,0.013%
17/04/2019,0.272316,0.000%
18/04/2019,0.272264,-0.019%
19/04/2019,0.272316,0.019%
22/04/2019,0.272284,-0.012%
23/04/2019,0.272272,-0.004%
24/04/2019,0.272316,0.016%
25/04/2019,0.272316,0.000%
26/04/2019,0.272324,0.003%
29/04/2019,0.272283,-0.015%
30/04/2019,0.272264,-0.007%
01/05/2019,0.272279,0.006%
02/05/2019,0.272264,-0.006%
03/05/2019,0.272316,0.019%
06/05/2019,0.272283,-0.012%
07/05/2019,0.272316,0.012%
08/05/2019,0.272316,0.000%
09/05/2019,0.272316,0.000%
10/05/2019,0.272316,0.000%
13/05/2019,0.272281,-0.013%
14/05/2019,0.272316,0.013%
15/05/2019,0.272316,0.000%
16/05/2019,0.272316,0.000%
17/05/2019,0.272324,0.003%
20/05/2019,0.272283,-0.015%
21/05/2019,0.272324,0.015%
22/05/2019,0.27232,-0.001%
23/05/2019,0.272316,-0.001%
24/05/2019,0.272316,0.000%
27/05/2019,0.272301,-0.006%
28/05/2019,0.272316,0.006%
29/05/2019,0.272316,0.000%
30/05/2019,0.272316,0.000%
31/05/2019,0.272316,0.000%
03/06/2019,0.272287,-0.011%
04/06/2019,0.272316,0.011%
05/06/2019,0.272316,0.000%
06/06/2019,0.272316,0.000%
07/06/2019,0.272316,0.000%
10/06/2019,0.272284,-0.012%
11/06/2019,0.272316,0.012%
12/06/2019,0.272316,0.000%
13/06/2019,0.272316,0.000%
14/06/2019,0.272316,0.000%
17/06/2019,0.272279,-0.014%
18/06/2019,0.272316,0.014%
19/06/2019,0.272316,0.000%
20/06/2019,0.272316,0.000%
21/06/2019,0.272316,0.000%
24/06/2019,0.272283,-0.012%
25/06/2019,0.272316,0.012%
26/06/2019,0.272316,0.000%
27/06/2019,0.272316,0.000%
28/06/2019,0.272316,0.000%
01/07/2019,0.272281,-0.013%
02/07/2019,0.272316,0.013%
03/07/2019,0.272316,0.000%
04/07/2019,0.272316,0.000%
05/07/2019,0.272316,0.000%
08/07/2019,0.27228,-0.013%
09/07/2019,0.272316,0.013%
10/07/2019,0.272316,0.000%
11/07/2019,0.272316,0.000%
12/07/2019,0.272316,0.000%
15/07/2019,0.272288,-0.010%
16/07/2019,0.272316,0.010%
17/07/2019,0.272316,0.000%
18/07/2019,0.272316,0.000%
19/07/2019,0.272316,0.000%
22/07/2019,0.27229,-0.010%
23/07/2019,0.272324,0.012%
24/07/2019,0.272324,0.000%
25/07/2019,0.272316,-0.003%
26/07/2019,0.272316,0.000%
29/07/2019,0.272297,-0.007%
30/07/2019,0.272316,0.007%
31/07/2019,0.272316,0.000%
01/08/2019,0.272316,0.000%
02/08/2019,0.272316,0.000%
05/08/2019,0.272296,-0.007%
06/08/2019,0.272316,0.007%
07/08/2019,0.272316,0.000%
08/08/2019,0.272316,0.000%
09/08/2019,0.272316,0.000%
12/08/2019,0.272284,-0.012%
13/08/2019,0.272316,0.012%
14/08/2019,0.272316,0.000%
15/08/2019,0.272316,0.000%
16/08/2019,0.272331,0.006%
19/08/2019,0.272284,-0.017%
20/08/2019,0.272316,0.012%
21/08/2019,0.272316,0.000%
22/08/2019,0.272316,0.000%
23/08/2019,0.272316,0.000%
26/08/2019,0.272286,-0.011%
27/08/2019,0.272316,0.011%
28/08/2019,0.272316,0.000%
29/08/2019,0.272316,0.000%
30/08/2019,0.272316,0.000%
02/09/2019,0.272284,-0.012%
03/09/2019,0.272316,0.012%
04/09/2019,0.272316,0.000%
05/09/2019,0.272316,0.000%
06/09/2019,0.272316,0.000%
09/09/2019,0.272283,-0.012%
10/09/2019,0.272316,0.012%
11/09/2019,0.272331,0.006%
12/09/2019,0.272272,-0.022%
13/09/2019,0.272316,0.016%
16/09/2019,0.272283,-0.012%
17/09/2019,0.272316,0.012%
18/09/2019,0.272316,0.000%
19/09/2019,0.272316,0.000%
20/09/2019,0.272316,0.000%
23/09/2019,0.272283,-0.012%
24/09/2019,0.272316,0.012%
25/09/2019,0.272331,0.006%
26/09/2019,0.272316,-0.006%
27/09/2019,0.272316,0.000%
30/09/2019,0.272283,-0.012%
01/10/2019,0.272331,0.018%
02/10/2019,0.272316,-0.006%
03/10/2019,0.272316,0.000%
04/10/2019,0.272316,0.000%
07/10/2019,0.272284,-0.012%
08/10/2019,0.272316,0.012%
09/10/2019,0.272316,0.000%
10/10/2019,0.272316,0.000%
11/10/2019,0.272316,0.000%
14/10/2019,0.272287,-0.011%
15/10/2019,0.272316,0.011%
16/10/2019,0.272316,0.000%
17/10/2019,0.272316,0.000%
18/10/2019,0.272316,0.000%
21/10/2019,0.272284,-0.012%
22/10/2019,0.272316,0.012%
23/10/2019,0.272316,0.000%
24/10/2019,0.272331,0.006%
25/10/2019,0.272339,0.003%
28/10/2019,0.272296,-0.016%
29/10/2019,0.272339,0.016%
30/10/2019,0.272339,0.000%
31/10/2019,0.272339,0.000%
01/11/2019,0.272339,0.000%
04/11/2019,0.272293,-0.017%
05/11/2019,0.272331,0.014%
06/11/2019,0.272316,-0.006%
07/11/2019,0.272316,0.000%
08/11/2019,0.2723075,-0.003%
11/11/2019,0.272299,-0.003%
12/11/2019,0.272316,0.006%
13/11/2019,0.272316,0.000%
14/11/2019,0.272339,0.008%
15/11/2019,0.272316,-0.008%
18/11/2019,0.272301,-0.006%
19/11/2019,0.272316,0.006%
20/11/2019,0.272316,0.000%
21/11/2019,0.272316,0.000%
22/11/2019,0.272316,0.000%
25/11/2019,0.272299,-0.006%
26/11/2019,0.272316,0.006%
27/11/2019,0.272316,0.000%
28/11/2019,0.272316,0.000%
29/11/2019,0.272316,0.000%
02/12/2019,0.272287,-0.011%
03/12/2019,0.272316,0.011%
04/12/2019,0.272316,0.000%
05/12/2019,0.272316,0.000%
06/12/2019,0.272316,0.000%
09/12/2019,0.272278,-0.014%
10/12/2019,0.272316,0.014%
11/12/2019,0.272316,0.000%
12/12/2019,0.272316,0.000%
13/12/2019,0.272316,0.000%
16/12/2019,0.272275,-0.015%
17/12/2019,0.272316,0.015%
18/12/2019,0.272316,0.000%
19/12/2019,0.272316,0.000%
20/12/2019,0.272316,0.000%
23/12/2019,0.272284,-0.012%
24/12/2019,0.272316,0.012%
25/12/2019,0.272272,-0.016%
26/12/2019,0.272543,0.099%
27/12/2019,0.272272,-0.099%
30/12/2019,0.272353,0.030%
31/12/2019,0.272316,-0.014%
01/01/2020,0.272316,0.000%
02/01/2020,0.272316,0.000%
03/01/2020,0.272316,0.000%
06/01/2020,0.27229,-0.010%
07/01/2020,0.272316,0.010%
08/01/2020,0.272316,0.000%
09/01/2020,0.272316,0.000%
10/01/2020,0.272316,0.000%
13/01/2020,0.272297,-0.007%
14/01/2020,0.272316,0.007%
15/01/2020,0.272316,0.000%
16/01/2020,0.272316,0.000%
17/01/2020,0.272316,0.000%
20/01/2020,0.272285,-0.011%
21/01/2020,0.272316,0.011%
22/01/2020,0.272316,0.000%
23/01/2020,0.272316,0.000%
24/01/2020,0.272339,0.008%
27/01/2020,0.272283,-0.021%
28/01/2020,0.272316,0.012%
29/01/2020,0.272316,0.000%
30/01/2020,0.272316,0.000%
31/01/2020,0.272316,0.000%
03/02/2020,0.272284,-0.012%
04/02/2020,0.272316,0.012%
05/02/2020,0.272316,0.000%
06/02/2020,0.272316,0.000%
07/02/2020,0.272316,0.000%
10/02/2020,0.27228,-0.013%
11/02/2020,0.272316,0.013%
12/02/2020,0.272316,0.000%
13/02/2020,0.272316,0.000%
14/02/2020,0.272316,0.000%
17/02/2020,0.272284,-0.012%
18/02/2020,0.272316,0.012%
19/02/2020,0.272316,0.000%
20/02/2020,0.272316,0.000%
21/02/2020,0.272316,0.000%
24/02/2020,0.272286,-0.011%
25/02/2020,0.272316,0.011%
26/02/2020,0.272316,0.000%
27/02/2020,0.272285,-0.011%
28/02/2020,0.272316,0.011%
02/03/2020,0.272281,-0.013%
03/03/2020,0.272316,0.013%
